-0.5068,-0.4434,-1
-0.3571,1.4028,1
0.8066,0.3353,-1
1.4384,0.4254,-1
-2.4300,0.4065,1
2.6201,0.9566,-1
-1.1157,-1.1303,-1
-1.6392,1.1892,1
-1.8870,1.2136,1
-0.0284,-0.4950,-1
1.9261,0.2471,-1
2.4307,0.7158,-1
-0.5853,1.6010,1
-1.2468,1.4567,1
-0.0140,-0.7057,-1
-0.6345,1.0125,1
-0.9975,-1.2100,-1
2.8061,0.8494,-1
-1.2788,1.1423,1
-0.6413,-0.6878,-1
1.6253,1.0841,-1
1.6620,0.1236,-1
-1.7944,1.1434,1
0.5623,1.9783,1
-0.5165,1.0979,1
0.1192,0.0070,-1
0.3633,0.0033,-1
-0.9686,-1.4165,-1
-1.3274,0.9049,1
-0.9833,-1.4962,-1
-0.8503,-0.4913,-1
-1.7408,0.6235,1
-1.1166,1.2775,1
-1.0260,-0.7080,-1
1.1248,0.7293,-1
1.9324,0.7283,-1
-0.3068,1.5517,1
-0.5144,1.0758,1
-1.0643,1.2553,1
1.0290,0.0318,-1
2.0048,1.2151,-1
-2.1626,0.1289,1
-1.4579,0.6875,1
-0.1004,2.4508,1
-1.3610,-1.1376,-1
0.8911,3.0377,1
2.1078,1.4313,-1
0.4889,2.4490,1
-1.0992,1.3296,1
1.1494,0.5639,-1
-0.7674,1.0212,1
-1.5663,0.4272,1
-0.1394,1.9608,1
-0.9076,1.3249,1
1.0946,0.1631,-1
-0.3155,-0.9280,-1
2.7108,1.0418,-1
0.0177,1.6457,1
0.9621,0.5643,-1
-1.3673,1.1249,1
0.8792,-0.0173,-1
-0.2521,2.0279,1
2.1366,0.6783,-1
-0.6289,-0.3292,-1
0.2959,2.4770,1
1.1175,0.3983,-1
0.1270,-0.5306,-1
1.1282,0.7104,-1
-1.5538,1.1897,1
0.5062,-0.5797,-1
0.1752,-0.4000,-1
-0.7870,1.4782,1
-1.6393,1.0898,1
-0.0127,1.5058,1
-2.5095,0.9249,1
-0.4184,-0.2173,-1
-1.0371,1.2266,1
-1.1905,-1.0443,-1
-0.7123,1.6475,1
-2.0464,0.8014,1
0.5185,-0.2178,-1
-2.2475,0.3779,1
1.2169,0.2481,-1
0.3221,-0.3815,-1
-2.0408,0.6422,1
2.7413,0.7999,-1
1.9289,1.0155,-1
2.2737,1.5732,-1
-1.2400,1.3031,1
0.3706,2.0748,1
2.2788,1.3142,-1
1.7422,0.2593,-1
0.9629,-0.0632,-1
-0.5821,1.6843,1
1.2154,0.4522,-1
0.1590,-0.2346,-1
0.6392,2.3735,1
-1.6861,0.3945,1
0.6641,2.6853,1
0.3972,1.7290,1
0.2162,0.1821,-1
-0.4623,-0.6520,-1
0.7090,2.1361,1
0.2837,1.9500,1
-1.2764,1.6799,1
-1.5164,1.0231,1
0.1633,2.4832,1
2.1509,1.4462,-1
-0.2868,1.4438,1
-2.4921,0.3045,1
-1.3057,0.9994,1
0.3406,1.6653,1
1.3518,2.7818,1
1.5277,0.3824,-1
-0.2438,-0.5445,-1
-0.3539,-0.4676,-1
-0.2743,-0.8940,-1
-0.6517,-0.9350,-1
1.8428,0.9054,-1
2.1013,1.1817,-1
-0.5285,2.1520,1
-0.9390,-1.3983,-1
-0.6832,-1.1347,-1
-0.5751,-0.2764,-1
-0.8385,1.5355,1
-1.3499,0.7069,1
0.3785,2.5069,1
0.0925,2.3872,1
2.2518,1.3690,-1
-0.5990,-0.3424,-1
0.7990,1.8836,1
-2.7437,0.6698,1
-0.2565,0.0318,-1
-1.5330,0.9036,1
1.9875,1.2929,-1
-0.1892,-0.6975,-1
1.5549,0.2183,-1
-0.8897,1.6457,1
1.2338,0.2988,-1
-0.8496,-1.1616,-1
0.6080,2.5951,1
-0.1461,-0.6009,-1
-2.3474,0.2831,1
-0.6611,-0.2925,-1
0.4068,-0.3178,-1
-0.0185,-0.9390,-1
-1.2502,1.7270,1
2.8009,0.9061,-1
1.3119,2.5973,1
1.8734,1.2713,-1
1.1041,2.2763,1
-0.7277,1.4145,1
-0.9795,-1.1655,-1
-0.6969,-1.2392,-1
-1.6151,0.9740,1
-2.6101,0.4629,1
-0.7858,-0.8827,-1
0.3172,0.0598,-1
0.2377,-0.2259,-1
0.4066,0.3401,-1
-2.1380,1.0699,1
1.8392,0.5626,-1
-1.7239,0.4352,1
-0.6350,-1.2008,-1
1.4591,2.4035,1
0.8011,0.4548,-1
-0.6120,1.6092,1
-2.2268,0.3707,1
0.0113,2.5039,1
-1.0317,-1.0779,-1
-1.0668,-1.0201,-1
-1.0398,1.1607,1
-0.9677,1.4739,1
-1.3119,-0.7790,-1
-0.8972,-1.0513,-1
0.4292,2.3555,1
-2.3480,1.0333,1
-0.5818,1.9903,1
1.1301,2.5706,1
-0.4163,-0.7081,-1
-1.1045,1.6881,1
-0.3537,-0.7233,-1
2.6429,0.9762,-1
1.1535,2.0991,1
-2.3638,0.4734,1
1.0221,2.2871,1
0.6277,-0.5569,-1
-1.9470,1.3255,1
0.7073,2.9685,1
2.2451,0.8915,-1
2.1859,1.2278,-1
0.8728,0.0742,-1
-1.4080,1.5617,1
-0.0586,-0.4063,-1
-0.1876,-0.6630,-1
-0.3899,-0.1761,-1
0.9733,2.8916,1
-1.0019,1.3473,1
1.1367,2.8986,1
1.4240,2.3864,1
