4.4720,2.3270,1
2.9668,2.6252,1
2.2212,3.1693,0
1.4587,1.9728,1
0.3717,3.0804,0
2.2861,3.0933,0
3.6493,0.9120,1
1.7738,4.1476,0
2.8326,0.8275,1
3.3727,0.0197,1
3.1267,2.4699,1
3.2341,0.5717,1
2.9559,0.3611,1
1.5953,2.5202,0
3.1068,3.8364,0
0.9145,3.5424,0
2.2294,3.9528,0
1.8832,1.2272,1
4.0570,1.1250,1
4.7596,0.2045,1
-0.7081,2.1968,0
2.5298,1.5368,1
0.9669,1.7989,0
4.0843,-0.1267,1
2.9657,2.6145,1
2.6197,0.0466,1
0.4665,0.8661,0
0.0373,3.6561,0
0.2293,2.0309,0
0.5631,2.5447,0
0.5950,4.1608,0
-0.5676,2.1974,0
1.1846,2.8574,0
2.1784,2.3691,0
4.1787,0.4801,1
1.1091,4.6122,0
4.0988,-0.0493,1
0.7573,4.0883,0
0.3364,3.1810,0
1.2327,2.4239,0
4.2378,0.6607,1
2.1532,3.3307,0
3.9836,1.6695,1
1.3760,1.3515,0
1.7649,1.1644,1
3.8238,1.6773,1
3.4800,0.5409,1
-0.2677,2.3574,0
2.7829,0.6680,1
3.1366,1.3509,1
1.5625,2.7581,0
-0.1790,2.5469,0
3.3162,-1.0207,1
1.0549,3.2796,0
3.6050,2.6642,1
4.3172,0.5038,1
1.1089,4.2752,0
0.3687,2.6155,0
2.9965,0.8163,1
0.8730,2.2413,0
0.7622,3.1642,0
0.9254,2.4387,0
2.2420,-0.4378,1
1.6758,0.4621,1
1.7375,3.8013,0
1.2406,4.3432,0
3.9022,2.0997,1
2.5183,5.1259,0
2.3996,1.3296,0
3.8127,1.1230,1
2.1049,1.3117,0
2.0236,1.4753,1
1.0121,2.7318,0
4.1966,2.5834,1
2.0828,1.8761,0
0.6523,4.1108,0
2.9202,0.2707,1
2.7588,-0.1672,1
2.6658,1.0737,1
3.6834,0.4736,1
0.6546,4.0742,0
2.9469,1.1786,1
1.5356,1.6210,0
0.7269,3.3217,0
1.6782,1.8592,0
4.1723,0.7034,1
1.0280,2.8483,0
2.9438,0.4854,1
3.2698,0.0141,1
2.2825,3.7080,0
2.6162,1.3450,1
1.6933,0.6971,1
2.3549,1.9106,1
3.4319,1.7997,1
1.8667,2.0147,0
3.3216,0.2713,1
2.4702,2.2323,1
0.9754,3.8858,0
2.1307,-0.1865,1
1.2499,0.9351,1
1.8984,3.9615,0
2.8750,1.0731,1
1.1439,1.5430,1
3.4213,1.5378,1
3.2389,0.5971,1
1.7634,2.0352,0
3.5662,0.2577,1
0.6886,3.0995,0
4.9630,0.3190,1
1.5447,1.5825,1
2.4475,0.9273,0
1.4216,3.2997,0
3.5024,1.2352,1
0.6403,1.7517,0
0.5053,3.0979,0
0.7716,2.3866,0
3.7268,1.3070,1
2.9171,2.0160,1
3.2121,0.8695,1
1.1517,4.1518,0
2.5333,1.2686,1
2.7406,0.8907,1
1.1404,2.0459,0
4.1623,2.5428,1
1.1313,3.8609,0
2.3731,1.0115,1
0.1098,2.4496,0
4.6668,1.9302,1
2.9346,1.2383,1
0.9439,2.1566,0
1.0211,2.7428,0
1.3676,3.0274,0
3.2560,0.6985,1
3.1263,1.5559,1
2.7501,1.3313,1
1.4407,3.4208,0
2.6830,0.4406,1
1.3931,1.8849,0
3.4755,1.8826,1
3.7908,0.3358,1
3.2951,2.2722,1
1.8037,0.6851,1
2.8073,0.7691,1
-0.1080,3.6771,0
0.3847,2.3149,0
1.5712,3.9732,0
1.0168,3.3960,0
3.1370,0.5487,1
3.8973,-0.0277,1
-0.5505,3.5046,0
-0.1660,2.9632,0
0.8845,2.6996,0
3.6997,2.2781,1
-0.8280,3.2458,0
1.2767,4.5543,0
3.8231,1.0480,1
2.3172,5.1520,0
1.1407,4.9665,0
4.2651,0.4062,1
1.7263,3.0815,1
2.4673,1.0720,1
-0.3236,2.2383,0
0.3430,2.2488,0
1.2755,2.9153,0
1.0716,2.6293,0
1.9982,1.3216,1
3.2732,-0.2737,1
3.6878,1.4161,1
0.5495,2.0977,0
0.4633,0.6892,0
0.6766,3.9474,0
1.5008,1.6258,0
0.5598,2.8144,0
3.8816,2.1630,1
0.8294,3.2431,0
1.3973,4.9747,0
1.3809,2.8143,0
3.1439,0.8431,1
3.5211,0.0348,1
0.2711,3.0600,0
0.7326,1.6695,0
4.7302,1.7218,1
0.3114,1.7023,0
1.3355,4.7961,0
1.6978,0.3221,1
2.1590,0.6010,1
2.2147,-0.0317,1
1.9728,2.4251,0
0.2146,2.9144,0
3.7001,1.0331,1
0.8375,1.1300,0
-0.0332,2.6877,0
0.2804,2.7902,0
3.5944,1.7216,1
1.1237,1.7655,0
2.1002,2.4347,0
1.9136,1.5416,1
3.0103,1.2393,1
4.0720,2.0463,1
1.8760,-0.7896,1
